transactionId,accountId,amount,type,date
727,1135,228.1,withdrawal,05/08/24
728,824,192,deposit,02/16/24
729,138,100.5,withdrawal,01/18/24
730,1137,367.1,deposit,01/21/23
731,1416,325.4,withdrawal,03/04/24
732,1421,446.5,deposit,03/19/24
733,36,315.1,deposit,05/05/23
734,921,217.7,deposit,09/08/23
735,299,361.7,withdrawal,02/02/24
736,831,238.7,withdrawal,05/01/23
737,1443,457.7,withdrawal,11/21/23
738,1124,361,withdrawal,06/07/23
739,798,168.3,deposit,04/27/24
740,1282,90.1,withdrawal,12/08/23
741,1351,318.4,withdrawal,01/12/24
742,1453,109,deposit,12/02/23
743,1589,293.3,deposit,04/29/24
744,936,495.3,withdrawal,09/23/23
745,356,57.6,withdrawal,03/03/23
746,1771,109.6,withdrawal,09/23/23
747,1144,491.3,deposit,10/07/23
748,1598,119.9,deposit,01/28/23
749,693,187,deposit,12/02/23
750,975,255.2,deposit,03/19/23
751,122,197.6,deposit,07/12/23
752,605,305.8,withdrawal,04/22/24
753,1404,88.9,withdrawal,01/24/24
754,68,126.7,withdrawal,12/24/23
755,491,296.3,deposit,09/09/23
756,973,378.8,deposit,02/10/24
757,1220,495.8,deposit,10/19/23
758,605,134.7,withdrawal,04/14/24
759,322,48.1,deposit,10/21/23
760,677,322.4,withdrawal,05/26/23
761,625,498.7,deposit,02/02/24
762,1107,144.3,deposit,02/19/24
763,377,116.2,withdrawal,11/26/23
764,791,399.5,withdrawal,05/07/23
765,1433,122.5,withdrawal,09/08/23
766,1000,54.3,deposit,08/09/23
767,493,250,withdrawal,03/28/23
768,237,462.1,withdrawal,02/14/23
769,109,365.4,withdrawal,10/05/23
770,1515,398,deposit,06/26/23
771,502,272.1,withdrawal,02/28/23
772,1751,227.3,deposit,03/18/23
773,270,441.1,withdrawal,03/13/23
774,609,58.6,deposit,04/14/24
775,178,205.3,withdrawal,01/18/24
776,284,317.9,deposit,12/27/23
777,140,336.9,withdrawal,12/08/23
778,541,38.5,deposit,04/17/23
779,366,44.8,withdrawal,11/07/23
780,173,347.2,withdrawal,12/04/23
781,1173,299.6,deposit,04/12/24
782,778,24.6,deposit,05/09/24
783,996,99.4,withdrawal,05/18/24
784,1031,377.9,deposit,03/11/23
785,1668,321.1,deposit,04/15/23
786,1657,115.8,deposit,04/01/23
787,1758,398.4,deposit,09/26/23
788,174,353.9,withdrawal,01/30/23
789,320,461,withdrawal,11/19/23
790,49,84.5,withdrawal,03/20/23
791,1008,196,withdrawal,01/08/24
792,1262,463,deposit,05/28/24
793,112,42.5,deposit,09/11/23
794,1105,265.6,withdrawal,10/14/23
795,1488,146.4,withdrawal,09/29/23
796,1374,246.9,deposit,04/18/24
797,1668,191,deposit,03/02/24
798,733,342.5,deposit,10/03/23
799,26,291.3,withdrawal,01/13/23
800,137,216.9,deposit,02/26/23
801,1103,117.8,withdrawal,03/27/24
802,555,276.4,withdrawal,03/29/24
803,737,431.9,withdrawal,05/10/24
804,542,239.9,deposit,10/04/23
805,1465,420.4,withdrawal,04/30/23
806,1464,102.4,deposit,12/16/23
807,446,58.6,withdrawal,01/22/24
808,1172,224.3,withdrawal,07/30/23
809,1790,274.6,deposit,01/26/24
810,96,486.4,deposit,01/04/23
811,1651,497.2,withdrawal,09/28/23
812,315,206.1,deposit,03/20/24
813,1137,170.3,withdrawal,06/12/23
814,601,313.3,withdrawal,10/27/23
815,698,339.4,withdrawal,01/22/23
816,768,380.3,withdrawal,01/24/24
817,111,199.5,withdrawal,05/29/23
818,615,260.7,deposit,08/21/23
819,278,283.1,withdrawal,07/06/23
820,878,76.1,deposit,03/02/24
821,425,82.8,withdrawal,06/20/23
822,1361,91.5,deposit,03/30/24
823,1761,144.6,deposit,04/24/24
824,1534,50.9,withdrawal,03/09/23
825,200,388.5,withdrawal,01/31/24
826,1343,229.3,deposit,03/10/23
827,858,439.1,deposit,08/04/23
828,830,119.8,withdrawal,01/24/23
829,1252,153.9,deposit,01/12/24
830,1498,234.7,withdrawal,01/02/23
831,661,271,withdrawal,04/03/23
832,1101,447.1,withdrawal,05/26/24
833,381,386.8,withdrawal,06/27/23
834,531,226,withdrawal,07/31/23
835,500,358,deposit,04/03/23
836,879,39.1,withdrawal,09/29/23
837,183,428.4,withdrawal,02/18/23
838,1642,110.7,deposit,02/24/24
839,873,431.1,deposit,07/08/23
840,1444,289.8,deposit,04/04/23
841,267,310.3,deposit,06/14/23
842,3,336.3,deposit,04/28/24
843,60,255.4,deposit,01/10/23
844,1575,218.6,deposit,11/27/23
845,445,446.2,withdrawal,08/18/23
846,1754,334.6,deposit,05/12/23
847,1444,167,withdrawal,10/26/23
848,1117,340.8,deposit,11/18/23
849,53,102.8,withdrawal,12/05/23
850,47,237.5,withdrawal,04/30/24
851,1379,211.3,withdrawal,03/19/23
852,1594,466.2,withdrawal,06/21/23
853,407,449.5,withdrawal,02/20/23
854,876,356.9,withdrawal,02/21/23
855,1296,331.3,deposit,10/27/23
856,816,132.8,withdrawal,01/24/23
857,106,392.3,withdrawal,01/24/24
858,930,286.6,deposit,03/29/24
859,1097,480.7,withdrawal,09/02/23
860,114,234.4,deposit,05/01/23
861,1365,218.8,withdrawal,06/20/23
862,474,47.9,deposit,08/26/23
863,750,189.8,withdrawal,03/25/24
864,1653,164.7,withdrawal,01/24/24
865,1420,383.8,deposit,11/07/23
866,652,419.1,withdrawal,04/12/24
867,1115,500.6,deposit,05/13/24
868,1702,50.6,deposit,10/03/23
869,914,195.9,deposit,03/01/23
870,840,97.6,deposit,01/17/23
871,641,350.6,withdrawal,03/16/24
872,1557,166.3,deposit,09/21/23
873,953,39,deposit,02/26/23
874,434,114.4,deposit,03/20/24
875,1765,104.2,deposit,10/23/23
876,988,55.7,withdrawal,10/04/23
877,1782,59.8,deposit,03/25/24
878,1713,426.2,withdrawal,01/06/23
879,774,300,withdrawal,06/25/23
880,301,424.2,withdrawal,04/25/23
881,1564,460.6,deposit,12/01/23
882,1328,316.8,deposit,06/03/23
883,1290,131.7,withdrawal,01/25/24
884,1602,373.5,withdrawal,01/09/23
885,1036,198.5,deposit,10/27/23
886,123,70.8,deposit,06/17/23
887,1599,318.4,withdrawal,04/14/23
888,1730,406.3,deposit,04/09/24
889,1178,226.3,deposit,04/24/24
890,1702,433.1,withdrawal,01/28/24
891,1296,424.8,deposit,01/03/23
892,1364,293.8,deposit,01/06/23
893,862,69.1,deposit,03/05/24
894,159,185.5,deposit,07/24/23
895,1246,489.8,withdrawal,10/19/23
896,1516,138.7,withdrawal,02/11/23
897,1765,193.1,deposit,11/03/23
898,31,451.5,withdrawal,06/15/23
899,1119,316.6,withdrawal,02/25/24
900,1401,443.4,deposit,03/15/24
901,1451,78,withdrawal,01/03/24
902,1257,460.4,withdrawal,03/31/24
903,1698,168.5,withdrawal,10/29/23
904,671,288.7,withdrawal,12/07/23
905,1081,409.1,deposit,03/01/24
906,1221,498,deposit,05/15/23
907,389,288.9,withdrawal,09/22/23
908,883,296.6,withdrawal,08/24/23
909,810,358.7,withdrawal,02/04/24
910,1275,421.5,deposit,09/06/23
911,805,99.1,withdrawal,02/24/23
912,195,201.9,deposit,11/19/23
913,720,265.4,deposit,04/12/24
914,1492,464.1,withdrawal,05/01/23
915,1586,307.8,withdrawal,01/16/23
916,1738,87.4,withdrawal,03/14/24
917,536,440.9,withdrawal,12/18/23
918,915,366.6,withdrawal,01/14/23
919,567,370.1,deposit,07/21/23
920,423,217.3,deposit,05/04/23
921,1415,121.4,withdrawal,07/14/23
922,641,440.2,withdrawal,04/09/24
923,893,81.7,withdrawal,07/27/23
924,1676,462.1,deposit,04/15/23
925,593,26,deposit,01/06/24
926,1550,316.3,withdrawal,03/15/24
927,1366,261.9,withdrawal,03/21/23
928,329,132.9,withdrawal,04/14/24
929,431,498.2,withdrawal,02/01/23
930,883,155,withdrawal,11/19/23
931,1223,294.4,withdrawal,02/22/23
932,583,251.3,deposit,09/12/23
933,1489,405.9,deposit,06/14/23
934,850,144.8,deposit,11/29/23
935,489,28.9,deposit,05/13/23
936,579,309.5,withdrawal,02/25/24
937,70,468.1,deposit,02/15/23
938,985,193.5,deposit,09/29/23
939,399,464.7,withdrawal,11/21/23
940,1668,423.4,withdrawal,09/14/23
941,1431,75,withdrawal,02/04/23
942,1320,283.5,withdrawal,11/05/23
943,1767,435.6,deposit,03/24/23
944,631,407,withdrawal,05/09/24
945,735,406.3,withdrawal,07/07/23
946,839,105.6,withdrawal,05/25/23
947,1103,416,deposit,12/01/23
948,291,233.9,withdrawal,06/27/23
949,620,76,deposit,05/18/24
950,904,291.7,deposit,11/13/23
951,991,229.4,deposit,07/28/23
952,1713,463.1,withdrawal,05/25/24
953,1083,26.7,deposit,06/17/23
954,743,478.5,deposit,06/20/23
955,1449,449.6,withdrawal,04/29/24
956,1786,441.4,deposit,04/04/23
957,1401,221.2,withdrawal,07/22/23
958,893,472.9,deposit,11/25/23
959,612,137.7,deposit,10/03/23
960,576,344,withdrawal,07/23/23
961,1381,64.7,withdrawal,03/14/24
962,1086,463.3,withdrawal,04/13/24
963,285,468.7,deposit,01/10/23
964,1345,51.4,deposit,07/10/23
965,929,179.1,deposit,01/21/24
966,118,469.6,withdrawal,03/03/24
967,983,269.8,deposit,01/27/24
968,1008,402.2,deposit,10/18/23
969,982,36.6,withdrawal,08/04/23
970,927,183.3,withdrawal,03/28/23
971,1320,147.9,deposit,10/08/23
972,1646,388.2,withdrawal,01/20/23
973,366,413,deposit,01/09/23
974,575,494.1,withdrawal,12/31/23
975,275,241.7,deposit,11/23/23
976,1345,200.5,withdrawal,11/24/23
977,904,203,deposit,11/04/23
978,475,259.5,withdrawal,03/19/24
979,984,250.4,withdrawal,07/21/23
980,488,347.8,withdrawal,03/05/24
981,964,41.5,deposit,01/12/23
982,74,158.4,deposit,02/17/24
983,1113,92.6,deposit,11/15/23
984,1409,301.9,deposit,11/11/23
985,353,341.3,withdrawal,04/20/24
986,555,76.8,deposit,03/20/24
987,1274,454.1,withdrawal,10/18/23
988,1708,113.3,withdrawal,10/17/23
989,685,331.1,withdrawal,09/10/23
990,597,90.8,deposit,09/29/23
991,1186,129.3,withdrawal,02/11/24
992,1598,69.3,deposit,03/05/24
993,1491,83.6,deposit,05/12/24
994,1300,498.6,withdrawal,03/19/24
995,662,402.4,deposit,04/16/23
996,133,404.5,deposit,07/19/23
997,1544,212.2,deposit,02/28/23
998,545,208.4,deposit,03/28/23
999,1024,360.4,deposit,11/11/23
1000,847,14.2,deposit,10/24/23
1001,613,118.4,withdrawal,02/18/24
1002,830,435.2,withdrawal,10/28/23
1003,1675,99.3,withdrawal,07/03/23
1004,1114,363.3,deposit,01/22/24
1005,1054,414.2,withdrawal,01/10/24
1006,51,479.9,deposit,04/20/23
1007,1586,282.7,withdrawal,11/26/23
1008,1096,393.2,deposit,08/24/23
1009,554,62.4,deposit,04/24/24
1010,774,167.1,withdrawal,04/03/24
1011,1085,203.5,withdrawal,03/08/23
1012,657,153,deposit,05/06/24
1013,1148,256.2,withdrawal,06/20/23
1014,674,375.3,deposit,02/22/24
1015,1070,216.5,deposit,11/23/23
1016,1012,319.8,deposit,11/19/23
1017,264,75.6,deposit,03/03/23
1018,694,104.3,withdrawal,06/16/23
1019,1278,168.9,deposit,04/28/24
1020,1743,112.8,deposit,12/01/23
1021,1435,282.2,deposit,05/31/23
1022,1013,222.9,withdrawal,04/07/23
1023,1531,44.4,deposit,04/13/24
1024,1010,280.6,withdrawal,08/24/23
1025,1306,26.2,deposit,04/22/23
1026,86,391.8,withdrawal,02/08/24
1027,12,402.7,withdrawal,01/28/24
1028,585,402.5,withdrawal,09/16/23
1029,958,312.7,deposit,03/14/23
1030,306,425,deposit,03/04/23
1031,648,211.7,deposit,06/27/23
1032,1102,199.6,withdrawal,01/27/24
1033,1327,40.7,deposit,10/18/23
1034,224,311.1,deposit,11/11/23
1035,545,27.1,withdrawal,09/10/23
1036,1489,54.3,deposit,01/01/24
1037,694,77.5,withdrawal,05/05/23
1038,509,34.2,withdrawal,04/16/23
1039,913,308.3,withdrawal,05/10/24
1040,413,171.1,withdrawal,12/17/23
1041,734,393.7,withdrawal,03/16/23
1042,191,73.5,deposit,06/03/23
1043,1774,107.1,withdrawal,03/07/24
1044,365,166.7,deposit,04/15/23
1045,234,128,withdrawal,07/24/23
1046,901,438.1,withdrawal,06/20/23
1047,236,333.2,withdrawal,11/29/23
1048,882,429.9,withdrawal,01/09/23
1049,450,283.9,deposit,08/30/23
1050,809,359.5,withdrawal,05/15/23
1051,1141,187.2,withdrawal,05/03/24
1052,227,259.1,deposit,05/27/23
1053,1608,308.3,deposit,12/04/23
1054,872,201.2,deposit,10/12/23
1055,632,40.5,deposit,05/28/23
1056,642,422,deposit,05/14/24
1057,1257,53.1,withdrawal,02/06/23
1058,1164,92.5,deposit,07/23/23
1059,1623,160.5,withdrawal,01/13/23
1060,544,492.3,deposit,01/14/24
1061,1257,367.6,withdrawal,12/02/23
1062,677,460.9,deposit,06/09/23
1063,1426,132.6,deposit,06/08/23
1064,311,24,withdrawal,05/19/23
1065,1429,149.9,deposit,03/12/23
1066,970,65.3,deposit,09/01/23
1067,745,484.1,deposit,08/19/23
1068,1461,373.5,withdrawal,07/08/23
1069,1581,178.3,deposit,02/27/23
1070,1284,199.2,withdrawal,03/03/23
1071,853,152.8,deposit,04/05/23
1072,1681,143.5,withdrawal,01/12/24
1073,1315,478.2,deposit,08/13/23
1074,714,314.7,deposit,10/16/23
1075,1653,240.6,deposit,03/21/24
1076,1334,421.7,deposit,09/30/23
1077,942,361.6,withdrawal,03/20/24
1078,1605,19.6,deposit,03/18/24
1079,1612,247.1,deposit,02/22/23
1080,55,257.7,deposit,03/23/23
1081,927,338.5,withdrawal,10/25/23
1082,231,29.7,withdrawal,04/08/24
1083,1617,334.6,withdrawal,02/27/23
1084,816,246.7,deposit,06/24/23
1085,985,492.7,withdrawal,02/01/24
1086,85,60.3,deposit,10/29/23
1087,1093,106.7,withdrawal,02/16/24
1088,1596,423.1,withdrawal,01/13/24
1089,1381,200.6,deposit,04/20/24
1090,1283,221,deposit,12/14/23
1091,1616,457.4,deposit,05/25/23
1092,177,371.6,withdrawal,03/01/24
1093,1781,42.2,deposit,01/06/24
1094,420,438.2,withdrawal,09/25/23
1095,1217,186.3,withdrawal,05/28/23
1096,1015,183.6,deposit,11/17/23
1097,442,118.9,withdrawal,12/30/23
1098,645,444.6,withdrawal,03/30/23
1099,1251,252.3,withdrawal,02/02/24
1100,1591,342.1,withdrawal,05/25/23
1101,319,134.3,deposit,04/27/23
1102,1355,453.4,deposit,09/08/23
1103,1039,133.3,deposit,03/25/23
1104,342,297,deposit,02/06/24
1105,1785,135.3,deposit,05/09/24
1106,1552,299.8,deposit,03/13/23
1107,477,331,withdrawal,06/08/23
1108,1031,288.4,deposit,07/06/23
1109,462,167.6,deposit,08/18/23
1110,824,217,withdrawal,09/04/23
1111,282,454,deposit,03/19/24
1112,240,248.4,deposit,01/26/24
1113,1785,373,withdrawal,11/18/23
1114,1375,340.9,withdrawal,12/19/23
1115,858,336,deposit,09/09/23
1116,888,122.3,withdrawal,01/07/23
1117,999,185.1,withdrawal,08/23/23
1118,1743,454.1,withdrawal,04/22/23
1119,1400,448.4,deposit,05/11/23
1120,846,233.5,deposit,04/13/24
1121,1322,50.8,withdrawal,12/24/23
1122,1732,37.5,withdrawal,03/06/23
1123,152,120.5,withdrawal,09/02/23
1124,1766,222.2,deposit,07/16/23
1125,1497,35.7,deposit,04/14/23
1126,1564,26.1,deposit,07/22/23
1127,707,63.1,deposit,02/28/23
1128,1472,144.1,withdrawal,01/09/23
1129,942,29.2,deposit,11/26/23
1130,480,137.1,deposit,08/19/23
1131,227,344.2,withdrawal,04/30/23
1132,553,203.7,deposit,12/18/23
1133,338,59.7,deposit,07/16/23
1134,747,190.5,withdrawal,02/10/23
1135,452,346,deposit,10/05/23
1136,159,332.2,deposit,10/24/23
1137,1201,141.6,withdrawal,08/23/23
1138,1593,203.7,withdrawal,11/22/23
1139,1216,163.7,withdrawal,11/28/23
1140,314,37.1,withdrawal,08/19/23
1141,839,98.7,deposit,01/28/23
1142,763,466.7,deposit,12/25/23
1143,412,137.7,deposit,04/05/24
1144,393,48.8,withdrawal,04/30/23
1145,1628,110.2,deposit,11/01/23
1146,517,44.5,withdrawal,08/01/23
1147,21,142.7,deposit,05/26/24
1148,1483,438.7,withdrawal,05/31/24
1149,1445,353.1,withdrawal,04/14/23
1150,927,476.3,deposit,07/16/23
1151,1786,5.5,withdrawal,01/13/23
1152,1285,416.2,deposit,03/29/24
1153,1344,257,withdrawal,02/19/24
1154,10,145.2,withdrawal,04/05/24
1155,1241,26,withdrawal,08/17/23
1156,224,223.6,deposit,07/22/23
1157,413,82.8,withdrawal,09/11/23
1158,1668,250,withdrawal,09/21/23
1159,826,178.3,withdrawal,04/27/24
1160,573,200.7,withdrawal,04/05/23
1161,1141,301.3,deposit,09/16/23
1162,1289,100.1,deposit,02/03/24
1163,81,453,withdrawal,01/12/23
1164,1757,43.6,deposit,12/21/23
1165,1249,26.7,withdrawal,11/20/23
1166,726,299.5,withdrawal,01/24/24
1167,438,182,withdrawal,05/10/24
1168,932,207.1,deposit,02/02/23
1169,1594,100.5,withdrawal,12/02/23
1170,138,433.4,withdrawal,02/16/23
1171,1373,338.6,deposit,07/10/23
1172,86,253.8,withdrawal,04/12/23
1173,886,318.1,withdrawal,03/19/24
1174,1060,435.8,deposit,09/20/23
1175,1025,160.8,deposit,01/01/23
1176,103,172.3,deposit,02/02/23
1177,1455,51.7,deposit,12/23/23
1178,373,374.2,deposit,11/23/23
1179,1109,315.9,withdrawal,03/12/23
1180,278,257.5,withdrawal,08/10/23
1181,98,141.7,deposit,01/22/24
1182,908,288.2,withdrawal,01/07/23
1183,1715,135,withdrawal,02/19/24
1184,1391,346.8,withdrawal,01/03/23
1185,453,25.5,withdrawal,07/24/23
1186,225,270.9,deposit,03/16/24
1187,464,150,deposit,09/09/23
1188,770,78.5,withdrawal,11/17/23
1189,41,87.3,withdrawal,11/09/23
1190,1357,444.3,deposit,12/10/23
1191,1038,231.7,withdrawal,01/01/24
1192,437,54.5,withdrawal,01/28/24
1193,878,145.5,withdrawal,11/03/23
1194,710,262.9,deposit,03/10/24
1195,1523,464.2,deposit,07/16/23
1196,908,357.1,deposit,12/26/23
1197,422,106.6,deposit,01/27/24
1198,155,417.4,withdrawal,01/06/23
1199,476,409.5,withdrawal,04/09/23
1200,403,414.4,withdrawal,11/19/23
1201,1029,86.6,deposit,10/12/23
1202,859,336,deposit,06/24/23
1203,1635,98.2,deposit,03/10/24
1204,197,442.3,withdrawal,02/01/23
1205,412,51.3,deposit,11/02/23
1206,193,210.9,deposit,02/29/24
1207,16,467.6,deposit,02/25/24
1208,376,214.5,deposit,03/28/23
1209,668,279.5,withdrawal,06/25/23
1210,304,64.3,deposit,09/22/23
1211,1790,355.6,withdrawal,10/10/23
1212,1774,216.4,deposit,05/18/23
1213,1518,31.2,withdrawal,12/07/23
1214,230,140.8,withdrawal,01/11/24
1215,272,254.7,deposit,11/24/23
1216,88,10.6,withdrawal,09/26/23
1217,182,397.9,deposit,03/30/24
1218,21,295.5,withdrawal,05/16/24
1219,1111,101.2,withdrawal,05/16/23
1220,1728,80.2,deposit,05/09/23
1221,312,476.8,deposit,09/08/23
1222,692,22.1,deposit,03/07/23
1223,962,323.2,withdrawal,03/18/23
1224,227,42.3,deposit,12/30/23
1225,1461,254.6,deposit,02/16/24
1226,861,190.3,deposit,01/25/24
1227,1028,255.5,withdrawal,07/29/23
1228,978,291.6,deposit,08/22/23
1229,1227,315.9,withdrawal,10/01/23
1230,1018,388.6,deposit,05/11/23
1231,1404,63.4,withdrawal,02/17/24
1232,1012,163.3,deposit,04/23/24
1233,479,418.7,deposit,04/04/23
1234,1006,264.7,withdrawal,08/18/23
1235,713,12.8,withdrawal,07/19/23
1236,963,333.1,withdrawal,08/16/23
1237,1276,433.4,withdrawal,11/23/23
1238,675,96,withdrawal,05/29/23
1239,1466,286.4,deposit,05/30/24
1240,1529,138.4,deposit,05/08/24
1241,1595,470.4,deposit,01/03/23
1242,731,374.3,withdrawal,05/25/23
1243,1568,241.8,deposit,11/08/23
1244,549,154.2,deposit,05/10/24
1245,67,392,deposit,03/28/24
1246,1701,408.9,withdrawal,03/08/24
1247,902,205.4,deposit,12/29/23
1248,1384,343.4,deposit,10/24/23
1249,796,5.2,withdrawal,05/02/24
1250,1706,14.6,deposit,02/13/24
1251,1743,256.8,withdrawal,12/05/23
1252,478,371,deposit,05/15/23
1253,1531,206.3,deposit,02/23/23
1254,519,336.8,deposit,06/27/23
1255,1408,32.3,deposit,04/18/23
1256,80,414.8,deposit,05/04/23
1257,144,151.9,deposit,09/09/23
1258,775,281.5,deposit,09/13/23
1259,73,138.8,withdrawal,04/12/23
1260,526,441.7,deposit,11/26/23
1261,1114,241.4,deposit,02/11/23
1262,1127,282,withdrawal,02/09/23
1263,222,428.4,withdrawal,08/10/23
1264,510,385.8,withdrawal,03/10/24
1265,196,286.4,withdrawal,02/11/24
1266,1401,154.1,withdrawal,08/09/23
1267,216,381,withdrawal,01/16/23
1268,134,106.6,withdrawal,05/22/24
1269,1055,392.2,withdrawal,05/30/24
1270,1087,418.2,withdrawal,05/22/24
1271,207,290.5,deposit,03/14/24
1272,956,393.3,withdrawal,12/28/23
1273,1614,461,deposit,05/22/24
1274,905,443.9,deposit,10/20/23
1275,1623,448.6,withdrawal,02/09/23
1276,589,139.8,deposit,05/31/24
1277,861,51.8,deposit,12/31/23
1278,385,459.5,withdrawal,10/16/23
1279,459,9.1,withdrawal,12/16/23
1280,89,336.2,withdrawal,10/18/23
1281,244,491.7,withdrawal,03/18/24
1282,447,335.3,deposit,12/05/23
1283,47,112.9,withdrawal,09/02/23
1284,1229,228.8,deposit,03/23/24
1285,18,189,withdrawal,12/30/23
1286,254,152.7,deposit,03/27/23
1287,858,494.4,withdrawal,04/13/24
1288,669,150.7,deposit,05/20/24
1289,1273,13.8,withdrawal,06/19/23
1290,1168,379,withdrawal,07/23/23
1291,594,138.4,deposit,07/26/23
1292,778,378.6,deposit,12/21/23
1293,1290,224.2,withdrawal,09/13/23
1294,1667,472.6,withdrawal,04/01/24
1295,1290,429.5,withdrawal,12/22/23
1296,930,407.3,deposit,04/15/23
1297,864,143,withdrawal,04/12/23
1298,744,468.7,withdrawal,10/07/23
1299,487,6.2,withdrawal,03/12/24
1300,1790,320.3,withdrawal,06/24/23
1301,1398,150.1,deposit,12/04/23
1302,823,41.2,deposit,12/20/23
1303,1452,498.4,deposit,09/10/23
1304,1148,187.8,deposit,12/25/23
1305,1463,286.3,withdrawal,04/17/23
1306,1296,467.6,deposit,06/26/23
1307,903,6,deposit,08/02/23
1308,1717,449.9,withdrawal,10/27/23
1309,221,64,deposit,02/27/24
1310,1442,77.2,deposit,07/16/23
1311,1681,415.6,deposit,01/09/23
1312,1068,278.7,deposit,01/05/23
1313,1266,204.6,withdrawal,09/10/23
1314,1467,67,deposit,05/15/24
1315,794,283.8,deposit,01/17/24
1316,259,298.1,deposit,06/04/23
1317,398,111.3,deposit,08/22/23
1318,1057,95.1,withdrawal,04/17/24
1319,1186,200.8,deposit,02/14/23
1320,1062,170.1,withdrawal,11/08/23
1321,937,258.4,withdrawal,10/25/23
1322,904,255.8,withdrawal,05/29/24
1323,34,257.9,deposit,10/03/23
1324,856,169.1,deposit,04/02/23
1325,49,487.4,deposit,02/23/23
1326,1012,343.1,withdrawal,03/11/23
1327,751,153.6,withdrawal,01/07/24
1328,1473,11.3,deposit,01/17/24
1329,68,421.2,withdrawal,02/16/24
1330,335,209.1,withdrawal,02/10/23
1331,128,13.5,deposit,11/02/23
1332,1260,358.6,deposit,04/19/23
1333,203,137.5,withdrawal,01/13/23
1334,1792,383.3,deposit,04/05/24
1335,1399,263.3,withdrawal,12/21/23
1336,437,64.6,withdrawal,07/06/23
1337,273,199.8,deposit,08/13/23
