transactionId,accountId,balance,type
1052,227,259.1,deposit
1053,1608,308.3,deposit
1054,872,201.2,deposit
1055,632,40.5,deposit
1056,642,422,deposit
1057,1257,53.1,withdrawal
1058,1164,92.5,deposit
1059,1623,160.5,withdrawal
1060,544,492.3,deposit
1061,1257,367.6,withdrawal
1062,677,460.9,deposit
1063,1426,132.6,deposit
1064,311,24,withdrawal
1065,1429,149.9,deposit
1066,970,65.3,deposit
1067,745,484.1,deposit
1068,1461,373.5,withdrawal
1069,1581,178.3,deposit
1070,1284,199.2,withdrawal
1071,853,152.8,deposit
1072,1681,143.5,withdrawal
1073,1315,478.2,deposit
1074,714,314.7,deposit
1075,1653,240.6,deposit
1076,1334,421.7,deposit
1077,942,361.6,withdrawal
1078,1605,19.6,deposit
1079,1612,247.1,deposit
1080,55,257.7,deposit
1081,927,338.5,withdrawal
1082,231,29.7,withdrawal
1083,1617,334.6,withdrawal
1084,816,246.7,deposit
1085,985,492.7,withdrawal
1086,85,60.3,deposit
1087,1093,106.7,withdrawal
1088,1596,423.1,withdrawal
1089,1381,200.6,deposit
1090,1283,221,deposit
1091,1616,457.4,deposit
1092,177,371.6,withdrawal
1093,1781,42.2,deposit
1094,420,438.2,withdrawal
1095,1217,186.3,withdrawal
1096,1015,183.6,deposit
1097,442,118.9,withdrawal
1098,645,444.6,withdrawal
1099,1251,252.3,withdrawal
1100,1591,342.1,withdrawal
1101,319,134.3,deposit
1102,1355,453.4,deposit
1103,1039,133.3,deposit
1104,342,297,deposit
1105,1785,135.3,deposit
1106,1552,299.8,deposit
1107,477,331,withdrawal
1108,1031,288.4,deposit
1109,462,167.6,deposit
1110,824,217,withdrawal
1111,282,454,deposit
1112,240,248.4,deposit
1113,1785,373,withdrawal
1114,1375,340.9,withdrawal
1115,858,336,deposit
1116,888,122.3,withdrawal
1117,999,185.1,withdrawal
1118,1743,454.1,withdrawal
1119,1400,448.4,deposit
1120,846,233.5,deposit
1121,1322,50.8,withdrawal
1122,1732,37.5,withdrawal
1123,152,120.5,withdrawal
1124,1766,222.2,deposit
1125,1497,35.7,deposit
1126,1564,26.1,deposit
1127,707,63.1,deposit
1128,1472,144.1,withdrawal
1129,942,29.2,deposit
1130,480,137.1,deposit
1131,227,344.2,withdrawal
1132,553,203.7,deposit
1133,338,59.7,deposit
1134,747,190.5,withdrawal
1135,452,346,deposit
1136,159,332.2,deposit
1137,1201,141.6,withdrawal
1138,1593,203.7,withdrawal
1139,1216,163.7,withdrawal
1140,314,37.1,withdrawal
1141,839,98.7,deposit
1142,763,466.7,deposit
1143,412,137.7,deposit
1144,393,48.8,withdrawal
1145,1628,110.2,deposit
1146,517,44.5,withdrawal
1147,21,142.7,deposit
1148,1483,438.7,withdrawal
1149,1445,353.1,withdrawal
1150,927,476.3,deposit
1151,1786,5.5,withdrawal
1152,1285,416.2,deposit
1153,1344,257,withdrawal
1154,10,145.2,withdrawal
1155,1241,26,withdrawal
1156,224,223.6,deposit
1157,413,82.8,withdrawal
1158,1668,250,withdrawal
1159,826,178.3,withdrawal
1160,573,200.7,withdrawal
1161,1141,301.3,deposit
1162,1289,100.1,deposit
1163,81,453,withdrawal
1164,1757,43.6,deposit
1165,1249,26.7,withdrawal
1166,726,299.5,withdrawal
1167,438,182,withdrawal
1168,932,207.1,deposit
1169,1594,100.5,withdrawal
1170,138,433.4,withdrawal
1171,1373,338.6,deposit
1172,86,253.8,withdrawal
1173,886,318.1,withdrawal
1174,1060,435.8,deposit
1175,1025,160.8,deposit
1176,103,172.3,deposit
1177,1455,51.7,deposit
1178,373,374.2,deposit
1179,1109,315.9,withdrawal
1180,278,257.5,withdrawal
1181,98,141.7,deposit
1182,908,288.2,withdrawal
1183,1715,135,withdrawal
1184,1391,346.8,withdrawal
1185,453,25.5,withdrawal
1186,225,270.9,deposit
1187,464,150,deposit
1188,770,78.5,withdrawal
1189,41,87.3,withdrawal
1190,1357,444.3,deposit
1191,1038,231.7,withdrawal
1192,437,54.5,withdrawal
1193,878,145.5,withdrawal
1194,710,262.9,deposit
1195,1523,464.2,deposit
1196,908,357.1,deposit
1197,422,106.6,deposit
1198,155,417.4,withdrawal
1199,476,409.5,withdrawal
1200,403,414.4,withdrawal
1201,1029,86.6,deposit
1202,859,336,deposit
1203,1635,98.2,deposit
1204,197,442.3,withdrawal
1205,412,51.3,deposit
1206,193,210.9,deposit
1207,16,467.6,deposit
1208,376,214.5,deposit
1209,668,279.5,withdrawal
1210,304,64.3,deposit
1211,1790,355.6,withdrawal
1212,1774,216.4,deposit
1213,1518,31.2,withdrawal
1214,230,140.8,withdrawal
1215,272,254.7,deposit
1216,88,10.6,withdrawal
1217,182,397.9,deposit
1218,21,295.5,withdrawal
1219,1111,101.2,withdrawal
1220,1728,80.2,deposit
1221,312,476.8,deposit
1222,692,22.1,deposit
1223,962,323.2,withdrawal
1224,227,42.3,deposit
1225,1461,254.6,deposit
1226,861,190.3,deposit
1227,1028,255.5,withdrawal
1228,978,291.6,deposit
1229,1227,315.9,withdrawal
1230,1018,388.6,deposit
1231,1404,63.4,withdrawal
1232,1012,163.3,deposit
1233,479,418.7,deposit
1234,1006,264.7,withdrawal
1235,713,12.8,withdrawal
1236,963,333.1,withdrawal
1237,1276,433.4,withdrawal
1238,675,96,withdrawal
1239,1466,286.4,deposit
1240,1529,138.4,deposit
1241,1595,470.4,deposit
1242,731,374.3,withdrawal
1243,1568,241.8,deposit
1244,549,154.2,deposit
1245,67,392,deposit
1246,1701,408.9,withdrawal
1247,902,205.4,deposit
1248,1384,343.4,deposit
1249,796,5.2,withdrawal
1250,1706,14.6,deposit
1251,1743,256.8,withdrawal
1252,478,371,deposit
1253,1531,206.3,deposit
1254,519,336.8,deposit
1255,1408,32.3,deposit
1256,80,414.8,deposit
1257,144,151.9,deposit
1258,775,281.5,deposit
1259,73,138.8,withdrawal
1260,526,441.7,deposit
1261,1114,241.4,deposit
1262,1127,282,withdrawal
1263,222,428.4,withdrawal
1264,510,385.8,withdrawal
1265,196,286.4,withdrawal
1266,1401,154.1,withdrawal
1267,216,381,withdrawal
1268,134,106.6,withdrawal
1269,1055,392.2,withdrawal
1270,1087,418.2,withdrawal
1271,207,290.5,deposit
1272,956,393.3,withdrawal
1273,1614,461,deposit
1274,905,443.9,deposit
1275,1623,448.6,withdrawal
1276,589,139.8,deposit
1277,861,51.8,deposit
1278,385,459.5,withdrawal
1279,459,9.1,withdrawal
1280,89,336.2,withdrawal
1281,244,491.7,withdrawal
1282,447,335.3,deposit
1283,47,112.9,withdrawal
1284,1229,228.8,deposit
1285,18,189,withdrawal
1286,254,152.7,deposit
1287,858,494.4,withdrawal
1288,669,150.7,deposit
1289,1273,13.8,withdrawal
1290,1168,379,withdrawal
1291,594,138.4,deposit
1292,778,378.6,deposit
1293,1290,224.2,withdrawal
1294,1667,472.6,withdrawal
1295,1290,429.5,withdrawal
1296,930,407.3,deposit
1297,864,143,withdrawal
1298,744,468.7,withdrawal
1299,487,6.2,withdrawal
1300,1790,320.3,withdrawal
1301,1398,150.1,deposit
1302,823,41.2,deposit
1303,1452,498.4,deposit
1304,1148,187.8,deposit
1305,1463,286.3,withdrawal
1306,1296,467.6,deposit
1307,903,6,deposit
1308,1717,449.9,withdrawal
1309,221,64,deposit
1310,1442,77.2,deposit
1311,1681,415.6,deposit
1312,1068,278.7,deposit
1313,1266,204.6,withdrawal
1314,1467,67,deposit
1315,794,283.8,deposit
1316,259,298.1,deposit
1317,398,111.3,deposit
1318,1057,95.1,withdrawal
1319,1186,200.8,deposit
1320,1062,170.1,withdrawal
1321,937,258.4,withdrawal
1322,904,255.8,withdrawal
1323,34,257.9,deposit
1324,856,169.1,deposit
1325,49,487.4,deposit
1326,1012,343.1,withdrawal
1327,751,153.6,withdrawal
1328,1473,11.3,deposit
1329,68,421.2,withdrawal
1330,335,209.1,withdrawal
1331,128,13.5,deposit
1332,1260,358.6,deposit
1333,203,137.5,withdrawal
1334,1792,383.3,deposit
1335,1399,263.3,withdrawal
1336,437,64.6,withdrawal
1337,273,199.8,deposit
1338,770,347,deposit
1339,1149,142.7,withdrawal
1340,1035,457.8,deposit
1341,1629,105.2,deposit
1342,73,76.2,deposit
1343,1078,286.5,deposit
1344,1449,10.1,deposit
1345,604,123.5,withdrawal
1346,1663,471.9,withdrawal
1347,680,178.6,withdrawal
1348,417,181.7,deposit
1349,958,322.3,deposit
1350,1331,258.7,withdrawal
1351,1263,166.2,deposit
1352,381,476.6,withdrawal
1353,1553,130,withdrawal
1354,1028,151.7,deposit
1355,1798,329.7,withdrawal
1356,158,137.5,deposit
1357,1011,103.8,deposit
1358,1511,102.8,deposit
1359,685,163,withdrawal
1360,1680,80.3,deposit
1361,129,346.9,deposit
1362,471,135.4,deposit
1363,670,296.3,deposit
1364,1638,127.4,withdrawal
1365,374,398.5,deposit
1366,1753,158.4,withdrawal
1367,1184,468.1,deposit
1368,379,453.6,deposit
1369,605,230,deposit
1370,84,426.9,withdrawal
1371,1784,335.7,deposit
1372,581,396.4,deposit
1373,221,31.9,withdrawal
1374,503,136,withdrawal
1375,1357,214.1,withdrawal
1376,251,387.8,deposit
1377,1546,461.1,deposit
1378,908,401,deposit
1379,331,312.7,deposit
1380,21,372.2,withdrawal
1381,670,367.6,deposit
1382,1500,263.5,withdrawal
1383,1773,457.3,withdrawal
1384,712,255,withdrawal
1385,1250,252.3,withdrawal
1386,716,476.1,withdrawal
1387,1625,307.9,deposit
1388,538,322.3,withdrawal
1389,1675,320.8,deposit
1390,719,138,withdrawal
1391,259,82.2,withdrawal
1392,1631,154.1,deposit
1393,269,48.7,withdrawal
1394,124,465.3,withdrawal
1395,937,9.2,deposit
1396,1502,169.7,withdrawal
1397,1141,307.8,deposit
1398,1155,112.8,withdrawal
1399,399,109.5,withdrawal
1400,1103,28.6,withdrawal
1401,711,245.7,withdrawal
1402,197,51.1,withdrawal
1403,1321,366.8,deposit
1404,1782,386.6,deposit
1405,1105,438.9,withdrawal
1406,359,483.8,withdrawal
1407,448,455.2,deposit
1408,1278,378.8,deposit
1409,133,44.5,withdrawal
1410,1601,16.8,withdrawal
1411,1242,209.2,withdrawal
1412,1210,383.3,deposit
1413,1373,215.4,deposit
1414,134,275.4,deposit
1415,49,384,deposit
1416,1786,75.3,deposit
1417,1574,15.4,withdrawal
1418,146,361.9,deposit
1419,416,208.5,withdrawal
1420,422,314.2,withdrawal
1421,493,129.8,deposit
1422,1395,226.6,deposit
1423,1129,114.1,deposit
1424,218,264.7,deposit
1425,379,455,deposit
1426,247,80.8,deposit
1427,1423,403.9,withdrawal
1428,1655,449.4,deposit
1429,190,10.8,deposit
1430,949,13.4,withdrawal
1431,633,15,deposit
1432,500,16.8,withdrawal
1433,697,53.4,withdrawal
1434,538,44,deposit
1435,1541,332.1,deposit
1436,132,59,withdrawal
1437,761,440.1,deposit
1438,178,116,withdrawal
1439,905,491.2,withdrawal
1440,1330,173,withdrawal
1441,846,207.4,deposit
1442,230,273.1,withdrawal
1443,213,420.4,deposit
1444,436,483.9,withdrawal
1445,961,94.9,withdrawal
1446,284,419.9,deposit
1447,45,179.2,deposit
1448,990,394.5,withdrawal
1449,1476,379.2,withdrawal
1450,342,186.6,deposit
1451,123,33,withdrawal
1452,1157,224,withdrawal
1453,578,429.4,withdrawal
1454,339,329,withdrawal
1455,168,85.8,withdrawal
1456,92,475.8,deposit
1457,1308,304,deposit
1458,465,459.5,withdrawal
1459,550,152.1,deposit
1460,1785,78.2,withdrawal
1461,1502,134.5,deposit
1462,827,49.7,deposit
1463,50,347.1,deposit
1464,268,72.4,withdrawal
1465,1396,43.2,withdrawal
1466,1275,35.6,deposit
1467,1685,402.6,deposit
1468,289,398,withdrawal
1469,991,238.8,deposit
1470,686,58.9,withdrawal
1471,1139,93,deposit
1472,695,100,deposit
1473,1603,170,withdrawal
1474,1422,130.8,withdrawal
1475,1315,259.8,deposit
1476,843,81.5,withdrawal
1477,1340,109.5,withdrawal
1478,1588,356.8,deposit
1479,421,56,deposit
1480,1748,292.2,deposit
1481,1640,332.8,withdrawal
1482,345,278.1,deposit
1483,626,342,withdrawal
1484,19,10.8,withdrawal
1485,896,182.6,deposit
1486,1460,297.2,deposit
1487,1566,330.5,withdrawal
1488,1154,112.3,withdrawal
1489,1498,317,deposit
1490,452,398.4,deposit
1491,468,264.9,withdrawal
1492,680,363.3,deposit
1493,1358,149.3,withdrawal
1494,4,174.3,withdrawal
1495,919,101.5,withdrawal
1496,1485,204.4,withdrawal
1497,1402,125.9,deposit
1498,960,164.3,withdrawal
1499,91,460.5,withdrawal
1500,75,441.2,deposit
1501,451,472.2,deposit
1502,114,461.6,deposit
1503,97,447,deposit
1504,1506,250,deposit
1505,1454,213.6,deposit
1506,1725,209,withdrawal
1507,362,272.7,withdrawal
1508,1469,194.7,withdrawal
1509,321,474.8,deposit
1510,1109,81.2,deposit
1511,825,361.2,deposit
1512,265,211.5,deposit
1513,851,194.2,withdrawal
1514,1683,404.8,withdrawal
1515,1517,238.6,withdrawal
1516,312,404.3,deposit
1517,736,493.9,deposit
1518,413,470.9,withdrawal
1519,635,96.9,withdrawal
1520,429,348.2,deposit
1521,1634,36.3,withdrawal
1522,1158,182.1,deposit
1523,1381,237.5,withdrawal
1524,1632,113.7,withdrawal
1525,918,315,withdrawal
1526,1682,45.2,withdrawal
1527,1489,264.8,withdrawal
1528,1174,350.5,deposit
1529,1579,91.7,deposit
1530,821,92.6,withdrawal
1531,795,454.9,deposit
1532,1546,20.2,withdrawal
1533,1793,485,withdrawal
1534,1298,238.7,deposit
1535,157,157.4,withdrawal
1536,20,417.2,withdrawal
1537,1313,358.4,withdrawal
1538,442,131.6,deposit
1539,792,300.6,deposit
1540,481,401.7,deposit
1541,841,329.5,deposit
1542,117,452.9,withdrawal
1543,1267,270.4,withdrawal
1544,780,147.6,deposit
1545,257,17.5,deposit
1546,1287,426.9,deposit
1547,1455,43.1,withdrawal
1548,352,343.9,deposit
1549,1388,286,withdrawal
1550,954,461,deposit
1551,1565,7.4,deposit
1552,1783,425.9,withdrawal
1553,272,425.7,withdrawal
1554,1649,125.5,withdrawal
1555,724,182.1,deposit
1556,474,221.3,withdrawal
1557,98,153.9,withdrawal
1558,1400,497.7,withdrawal
1559,885,103,deposit
1560,482,142.7,withdrawal
1561,1508,359.7,deposit
1562,1028,52.2,deposit
1563,1491,148.1,deposit
1564,1569,124.7,deposit
1565,475,170.6,deposit
1566,1506,288.2,deposit
1567,1019,131.9,withdrawal
1568,1352,243.3,deposit
1569,1134,223.7,withdrawal
1570,905,27.1,deposit
1571,1217,132.2,withdrawal
1572,1141,317.3,deposit
1573,1288,141.5,withdrawal
1574,1169,205.9,withdrawal
1575,1261,39.3,withdrawal
1576,1591,375.7,deposit
1577,41,239.5,withdrawal
1578,904,262.2,deposit
1579,1300,33,deposit
1580,856,134.2,deposit
1581,779,377.7,withdrawal
1582,133,453.6,withdrawal
1583,911,94.3,deposit
1584,646,382.2,withdrawal
1585,1553,490.9,deposit
1586,229,412.1,withdrawal
1587,179,16.7,deposit
1588,4,429.2,deposit
1589,1623,391.2,withdrawal
1590,398,206.3,withdrawal
1591,84,246.4,deposit
1592,930,62.4,deposit
1593,108,112.8,deposit
1594,1035,388,deposit
1595,289,259.1,withdrawal
1596,766,276.8,deposit
1597,1170,425.2,deposit
1598,154,125.3,deposit
1599,229,461.1,withdrawal
1600,1460,331.1,deposit
1601,553,96.2,withdrawal
1602,1586,52.7,deposit
1603,861,69.9,deposit
1604,795,285.7,deposit
1605,957,318.1,withdrawal
1606,727,221.3,deposit
1607,1601,404.1,withdrawal
1608,1090,135.1,deposit
1609,1119,40.1,withdrawal
1610,961,26,withdrawal
1611,647,239.4,deposit
1612,1016,382.5,withdrawal
1613,299,15.4,deposit
1614,648,289.1,deposit
1615,996,308,deposit
1616,141,423.1,withdrawal
1617,126,18.7,deposit
1618,1667,402.8,withdrawal
1619,940,294.1,withdrawal
1620,718,91.4,deposit
1621,352,285.4,deposit
1622,1107,95.7,withdrawal
1623,1761,245,withdrawal
1624,1602,31.7,deposit
1625,274,437.7,deposit
1626,247,433.8,withdrawal
1627,174,289.8,withdrawal
1628,1733,476.7,deposit
1629,353,107.5,deposit
1630,1575,214.7,deposit
1631,1226,491.8,withdrawal
1632,1765,85.7,withdrawal
1633,189,22.3,withdrawal
1634,836,434.9,withdrawal
1635,867,467.1,deposit
1636,189,380.1,withdrawal
1637,1749,363.9,deposit
1638,603,31.1,withdrawal
1639,436,112.3,withdrawal
1640,965,10.9,withdrawal
1641,934,100.6,withdrawal
1642,1591,316.8,deposit
1643,1098,458.4,withdrawal
1644,1435,145.6,withdrawal
1645,257,329.8,deposit
1646,159,68.1,deposit
1647,432,346.6,withdrawal
1648,39,119.3,withdrawal
1649,1037,35.4,withdrawal
1650,1643,256.4,deposit
1651,231,240.9,deposit
1652,1083,465.1,withdrawal
1653,703,282.7,withdrawal
1654,102,46.1,deposit
1655,1304,340.2,withdrawal
1656,929,252,withdrawal
1657,56,45.6,withdrawal
1658,648,412.4,deposit
1659,1187,259.5,deposit
1660,503,172,withdrawal
1661,1230,299.5,deposit
1662,1685,184,withdrawal
1663,748,16.7,withdrawal
1664,1416,260.4,deposit
1665,1043,355.7,withdrawal
1666,627,330,withdrawal
1667,1037,77.9,deposit
1668,626,74,deposit
1669,269,245.3,deposit
1670,1091,116.9,deposit
1671,1312,40.1,withdrawal
1672,927,489.2,withdrawal
1673,798,222.4,deposit
1674,165,115.8,withdrawal
1675,1593,280.6,deposit
1676,774,288.9,withdrawal
1677,1433,169.8,withdrawal
1678,1601,353.2,deposit
1679,756,436.5,deposit
1680,22,241.1,withdrawal
1681,727,377.5,deposit
1682,562,106.5,deposit
1683,1482,157.7,deposit
1684,1024,368.9,deposit
1685,170,408.5,withdrawal
1686,1348,474.7,withdrawal
1687,42,45.5,deposit
1688,1718,254.5,withdrawal
1689,1418,93.6,withdrawal
1690,1322,39,withdrawal
1691,472,29.1,deposit
1692,51,150.8,withdrawal
1693,1758,55.3,withdrawal
1694,443,360.8,deposit
1695,267,101.3,deposit
1696,1516,411.8,withdrawal
1697,1112,32.8,deposit
1698,786,138.7,withdrawal
1699,301,102.8,deposit
1700,400,61.4,withdrawal
1701,1421,53.2,withdrawal
1702,408,428.5,withdrawal
1703,1675,88.5,deposit
1704,1476,446.2,withdrawal
1705,726,443.7,withdrawal
1706,1323,137.9,withdrawal
1707,1498,13.4,withdrawal
1708,1251,16.2,withdrawal
1709,1610,385,deposit
1710,922,180.8,withdrawal
1711,220,271.1,deposit
1712,1138,489.6,withdrawal
1713,1004,368.5,deposit
1714,1445,86.7,withdrawal
1715,1369,212.9,deposit
1716,702,487.5,deposit
1717,743,355,deposit
1718,1279,115.9,deposit
1719,1036,216.5,withdrawal
1720,823,399.3,deposit
1721,1703,180.1,deposit
1722,1328,324.2,withdrawal
1723,36,226.1,deposit
1724,1017,237.3,withdrawal
1725,1034,181.7,deposit
1726,280,213.2,withdrawal
1727,1066,412,withdrawal
1728,39,477.7,deposit
1729,858,154.3,deposit
1730,759,96.8,withdrawal
1731,223,161.8,deposit
1732,1288,427.7,deposit
1733,1724,166.6,withdrawal
1734,457,364.9,deposit
1735,847,445.5,deposit
1736,415,333.3,deposit
1737,1098,124.9,deposit
1738,1365,122.3,deposit
1739,619,251.1,deposit
1740,509,464.6,deposit
1741,737,269.2,deposit
1742,1751,259.4,deposit
1743,1582,212.5,withdrawal
1744,1105,160.5,withdrawal
1745,1094,121.9,deposit
1746,918,42.2,withdrawal
1747,1522,341.6,deposit
1748,399,69.2,withdrawal
1749,1362,471.9,deposit
1750,915,236.2,withdrawal
1751,781,338.6,deposit
1752,1485,483.9,deposit
1753,1090,491.4,deposit
1754,1515,171.6,withdrawal
1755,1020,473.2,withdrawal
1756,475,108,deposit
1757,148,83.1,withdrawal
1758,979,290.9,withdrawal
1759,446,469.2,withdrawal
1760,958,157.6,deposit
1761,145,464.8,withdrawal
1762,651,364.4,deposit
1763,954,132.7,deposit
1764,933,409.2,deposit
1765,1479,276.9,deposit
1766,1525,352.4,withdrawal
1767,903,364.4,deposit
1768,1493,241.5,deposit
1769,942,299.2,withdrawal
1770,1544,489.9,withdrawal
1771,88,284.8,withdrawal
1772,1152,215.8,withdrawal
1773,311,201.3,deposit
1774,970,419.8,deposit
1775,1483,324.9,deposit
1776,641,80.5,deposit
1777,1592,139.9,withdrawal
1778,551,386.8,withdrawal
1779,1279,171.6,deposit
1780,1070,286.8,deposit
1781,601,492.3,deposit
1782,1422,434.1,deposit
1783,1523,50.8,deposit
1784,69,48,deposit
1785,1701,466.1,deposit
1786,1205,192.6,withdrawal
1787,1298,402.7,withdrawal
1788,773,393.8,withdrawal
1789,1655,163.1,withdrawal
1790,27,367,deposit
1791,1492,250.3,withdrawal
1792,1429,213.2,deposit
1793,119,36.1,withdrawal
1794,342,246.8,deposit
1795,308,53.9,withdrawal
1796,200,68.2,deposit
1797,541,277.6,deposit
1798,551,242.4,deposit
1799,1176,118.2,deposit
1800,746,448.7,deposit
1801,1379,151.5,withdrawal
1802,1494,312.2,deposit
1803,778,140.3,withdrawal
1804,18,142,withdrawal
1805,711,447.9,deposit
1806,434,79.5,deposit
1807,214,232.8,deposit
1808,124,125,withdrawal
1809,115,401.5,withdrawal
1810,1759,205,withdrawal
1811,771,497.1,deposit
